""	"neglog10_reporter-p_Non-directional"	"neglog10_reporter-p_Distinct-directional (up)"	"neglog10_reporter-p_Distinct-directional (dn)"	"neglog10_reporter-p_Mixed-directional (up)"	"neglog10_reporter-p_Mixed-directional (dn)"	"inv_ConsRank_Non-directional"	"inv_ConsRank_Distinct-directional (up)"	"inv_ConsRank_Distinct-directional (dn)"	"inv_ConsRank_Mixed-directional (up)"	"inv_ConsRank_Mixed-directional (dn)"
"lauric acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-tridec (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"tridecylic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-myrist (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"myristic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-9-tetrade (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"(9E)-tetradecenoic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-7-tetrade (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"(7Z)-tetradecenoic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-5-tetra (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"physeteric acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-penta (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"pentadecylic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-palm (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"palmitate (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-7-hexa (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"7-palmitoleic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-palmn (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"palmitolate (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-hepta (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"margaric acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-10-hepta (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"(10Z)-heptadecenoic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-9-heptade (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"9-heptadecylenic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-stea (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"stearate (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-ol (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"oleate (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-13-octade (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"(13Z)-octadecenoic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-cis-vac (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cis-vaccenic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-9-octa (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"elaidate (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-7-octade (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"(7Z)-octadecenoic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-6,9-octa (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"(6Z,9Z)-octadecadienoic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-nanode (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"nonadecylic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-eico (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"eicosanoate (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-13-eicose (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"(13Z)-eicosenoic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-11-eico (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cis-gondoic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-9-eicose (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"9-eicosenoic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-8,11-eico (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"8,11-eicosadienoic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-5,8,11-eico (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"mead acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-heneico (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"henicosanoic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-docosa (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"behenic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-13-docose (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cis-erucic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-11-docose (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cis-cetoleic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-trico (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"tricosanoic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-tetraco (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"lignocerate (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-15-tetra (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"nervonic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-hexacosa (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cerotic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-hexecose (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"ximenic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-linolen (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"linolenate (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-6,9,12,15-octa (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"stearidonic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-8,11,14,17-eico (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"omega-3-arachidonic acid (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-5,8,11,14,17-eico (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"EPA (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-7,10,13,16,19-docosa (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"DPA (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-9,12,15,18,21-tetra (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"(9Z,12Z,15Z,18Z,21Z)-TPA (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
"cholesterol-ester-6,9,12,15,18,21-tetra (C_l)"	0.263093799747267	0.409760221691033	0	0.0218468842097546	0.0218468842097546	0.000456829602558246	0.0014367816091954	0.000475511174512601	0.00036036036036036	0.00036036036036036
